time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/explained_variance
7865,800.0,45.525,560,1146880,145,1.2216636231169105,0.0003,20270,-0.8681549828499555,0.2,-0.038917548587778586,0.7277792096138,0.030046755,0.24228515625,0.9997242093086243
7881,800.0,46.238,561,1148928,145,0.9322549033910036,0.0003,20280,-0.9147829975932836,0.2,-0.03809082422958454,0.35336506366729736,0.035298754,0.283837890625,0.9996642470359802
7895,800.0,46.7,562,1150976,145,1.1123368268832565,0.0003,20290,-0.8713678484782577,0.2,-0.037864163029007615,0.2242071032524109,0.028227782,0.249072265625,0.9996740221977234
7911,800.0,48.58500000000001,563,1153024,145,1.046749588381499,0.0003,20300,-0.8687477469444275,0.2,-0.020132099793409,0.30695611238479614,0.022706017,0.210546875,0.9993860125541687
7930,800.0,49.843,564,1155072,145,1.5617287857457995,0.0003,20310,-0.8730436474084854,0.2,-0.04037917476380244,0.6304627656936646,0.025294373,0.239453125,0.9995920658111572
7947,800.0,48.43600000000001,565,1157120,145,1.2728044009767472,0.0003,20320,-0.8862027760595084,0.2,-0.04016349868616089,0.256487101316452,0.02437493,0.223681640625,0.9997025728225708
7970,800.0,49.702999999999996,566,1159168,145,1.2305065407417715,0.0003,20330,-0.9260406343266367,0.2,-0.04102800197724719,0.7105841040611267,0.041546147,0.281640625,0.9992162585258484
7990,800.0,49.464,567,1161216,145,0.7837274643126875,0.0003,20340,-0.8883256254717707,0.2,-0.03543135550862644,0.16747333109378815,0.02644266,0.22568359375,0.9996110796928406
8005,800.0,49.161,568,1163264,145,0.9929689327254891,0.0003,20350,-0.933548043295741,0.2,-0.03605896140215918,0.2696813642978668,0.024430225,0.248388671875,0.9996450543403625
8021,800.0,49.57000000000001,569,1165312,145,0.9108268183656036,0.0003,20360,-0.9331865087151527,0.2,-0.03545295806688955,0.18351832032203674,0.024645504,0.222119140625,0.9995961785316467
8034,800.0,50.815,570,1167360,145,0.718970398325473,0.0003,20370,-0.963059089332819,0.2,-0.033920484106056394,0.19644294679164886,0.03439125,0.23740234375,0.9997462034225464
8047,800.0,50.41799999999999,571,1169408,145,1.034858479630202,0.0003,20380,-0.8887034326791763,0.2,-0.035832528257742524,0.1671665608882904,0.02030674,0.203271484375,0.9997339248657227
8060,800.0,50.44799999999999,572,1171456,145,1.033475310727954,0.0003,20390,-0.9664561592042447,0.2,-0.03881560213048942,0.310696005821228,0.029626522,0.223974609375,0.9996901154518127
8072,800.0,50.681,573,1173504,145,0.8435498992912471,0.0003,20400,-0.9014575043693185,0.2,-0.039354134735185654,0.10521656274795532,0.024504034,0.2287109375,0.999643087387085
8085,800.0,52.623999999999995,574,1175552,145,0.9393465540371835,0.0003,20410,-0.9366892946884036,0.2,-0.03639344455295941,0.21077236533164978,0.027130783,0.233837890625,0.99978107213974
8102,800.0,52.49500000000001,575,1177600,145,0.8176738663576544,0.0003,20420,-0.9413151336833835,0.2,-0.03648427010630258,0.2785680294036865,0.02776985,0.23505859375,0.9996253848075867
8116,800.0,52.239,576,1179648,145,1.0985618561506272,0.0003,20430,-0.9159420426934958,0.2,-0.03010612031794153,0.5099425911903381,0.023759369,0.211669921875,0.9995983839035034
8130,800.0,54.43999999999999,577,1181696,145,0.8885350425727665,0.0003,20440,-0.9448459517210722,0.2,-0.03977813817036804,0.12747693061828613,0.023621516,0.24970703125,0.9996305704116821
8146,800.0,54.83299999999999,578,1183744,145,1.1033776045776904,0.0003,20450,-0.9091488922014832,0.2,-0.0378262598082074,0.3706652522087097,0.02797481,0.244287109375,0.9996495842933655
8162,800.0,55.013999999999996,579,1185792,145,1.0105556597933174,0.0003,20460,-0.9275291522964835,0.2,-0.03277867517608683,0.25367066264152527,0.022340935,0.203076171875,0.9997197985649109
8175,800.0,54.525000000000006,580,1187840,145,1.2620283102616667,0.0003,20470,-0.9028576117008924,0.2,-0.038635199425334575,0.12509168684482574,0.022630053,0.223095703125,0.9996889233589172
8190,800.0,54.977000000000004,581,1189888,145,0.901463596522808,0.0003,20480,-0.9390397116541862,0.2,-0.030637419829145075,0.15228275954723358,0.025819052,0.232373046875,0.9996953010559082
8213,800.0,55.446,582,1191936,145,0.7084855527151376,0.0003,20490,-0.874168392829597,0.2,-0.0333326350490097,0.058368995785713196,0.026207127,0.22109375,0.9997167587280273
8227,800.0,55.672,583,1193984,145,1.0900842377915978,0.0003,20500,-0.9060774896293878,0.2,-0.030883018486201765,0.1825132519006729,0.027800871,0.178076171875,0.9997647404670715
8243,800.0,56.29600000000001,584,1196032,145,0.9075569791719318,0.0003,20510,-0.9232243217527867,0.2,-0.03589342277555261,0.27787768840789795,0.023018692,0.223388671875,0.9996972680091858
8257,800.0,55.37499999999999,585,1198080,145,0.8316619722172618,0.0003,20520,-0.9025189420208335,0.2,-0.03316761834721547,0.7537894248962402,0.024857584,0.216259765625,0.9997732639312744
8272,800.0,54.75400000000001,586,1200128,145,0.666643017437309,0.0003,20530,-0.9666695218533278,0.2,-0.03281623061338905,0.17507466673851013,0.02301607,0.26279296875,0.9997406005859375
8288,800.0,53.93599999999999,587,1202176,145,0.6417994467541576,0.0003,20540,-0.8877685934305191,0.2,-0.033886529148730915,0.03387116640806198,0.028813567,0.199951171875,0.9998005628585815
8308,800.0,53.70799999999999,588,1204224,144,0.9026190147735178,0.0003,20550,-0.9463414438068867,0.2,-0.028256443969439715,0.12662337720394135,0.030235019,0.23291015625,0.999803364276886
8325,800.0,53.02399999999999,589,1206272,144,1.021337762195617,0.0003,20560,-0.8865114087238908,0.2,-0.03716584776339005,0.5375746488571167,0.026865944,0.2279296875,0.9997340440750122
8340,800.0,52.31099999999999,590,1208320,144,0.7345272724516689,0.0003,20570,-0.9312204087153078,0.2,-0.029434211921761745,0.09209296852350235,0.030186605,0.2232421875,0.9998044371604919
8355,800.0,51.216,591,1210368,144,0.8962435207795352,0.0003,20580,-0.889618880301714,0.2,-0.033988784067332745,0.05462518334388733,0.022111874,0.194580078125,0.9998071789741516
8369,800.0,50.7,592,1212416,144,0.8446171041578054,0.0003,20590,-0.8815308962017298,0.2,-0.03657311516435584,0.33965563774108887,0.02179414,0.224658203125,0.9998148679733276
8383,800.0,50.569,593,1214464,144,0.5398644894361496,0.0003,20600,-0.909328131750226,0.2,-0.03775499018956907,0.1266452521085739,0.024388775,0.2541015625,0.9997878670692444
8396,800.0,50.410999999999994,594,1216512,144,0.8302548228763044,0.0003,20610,-0.8792567893862724,0.2,-0.030897144343180118,0.8271700143814087,0.02006891,0.20263671875,0.9998104572296143
8409,800.0,50.276,595,1218560,144,0.6238993397448211,0.0003,20620,-0.9363492080941797,0.2,-0.0324416528128495,0.1518762856721878,0.03015127,0.262158203125,0.9997870326042175
8425,800.0,49.552,596,1220608,144,0.7958789005875587,0.0003,20630,-0.8801341140642762,0.2,-0.03576702660357114,0.1281278282403946,0.030896204,0.22392578125,0.9998157024383545
8445,800.0,49.475,597,1222656,144,0.86524348850362,0.0003,20640,-0.970113343372941,0.2,-0.02877531152771553,0.05457741767168045,0.020334162,0.1703125,0.999809980392456
8460,800.0,48.07,598,1224704,144,0.7988737549167126,0.0003,20650,-0.8871531831100583,0.2,-0.03135160976235056,0.132851243019104,0.027675156,0.217529296875,0.9998294711112976
8473,800.0,47.73299999999999,599,1226752,144,1.2065678763203322,0.0003,20660,-0.93428057692945,0.2,-0.02823385714000324,0.39300787448883057,0.01859383,0.196240234375,0.9997773170471191
8489,800.0,47.68600000000001,600,1228800,144,0.7567990920506418,0.0003,20670,-0.9291765371337533,0.2,-0.03325546165870037,0.07679858803749084,0.019518344,0.181689453125,0.9997628331184387
8506,800.0,47.471000000000004,601,1230848,144,0.7760538500733674,0.0003,20680,-0.9075605139136315,0.2,-0.031501567932718896,0.47685515880584717,0.02061541,0.24677734375,0.9998835325241089
8520,800.0,44.808,602,1232896,144,0.5885145462118089,0.0003,20690,-0.9724697446450591,0.2,-0.033354222343768926,0.13184937834739685,0.029254522,0.273779296875,0.9997584819793701
8535,800.0,43.37000000000001,603,1234944,144,0.8777720073238016,0.0003,20700,-0.9326020743697881,0.2,-0.025381262664450333,0.2902516722679138,0.028084079,0.24130859375,0.9998054504394531
8547,800.0,42.395999999999994,604,1236992,144,0.6468994184397161,0.0003,20710,-0.9945610161870718,0.2,-0.031887051482044626,0.2142544835805893,0.025306499,0.269970703125,0.9998514652252197
8562,800.0,39.440999999999995,605,1239040,144,0.6958931350149214,0.0003,20720,-0.9171479392796755,0.2,-0.036541344691067935,0.08064661920070648,0.029802084,0.304345703125,0.9998397827148438
8587,800.0,38.778999999999996,606,1241088,144,0.6002799826208502,0.0003,20730,-0.9930552499368787,0.2,-0.027017066739790607,0.09743794798851013,0.031589005,0.219287109375,0.9998244643211365
8604,800.0,38.655,607,1243136,144,0.6000020599924027,0.0003,20740,-0.9131238764151931,0.2,-0.03828653908276465,0.2848905920982361,0.028995985,0.2365234375,0.9998084306716919
8618,800.0,38.02,608,1245184,144,0.6356778266374021,0.0003,20750,-0.9333386179059744,0.2,-0.033209440734935924,0.2782277762889862,0.01946253,0.220068359375,0.9998071789741516
8631,800.0,37.05,609,1247232,144,0.5635503213386983,0.0003,20760,-0.9630478339269757,0.2,-0.03358060620375909,0.18580450117588043,0.025841072,0.24150390625,0.9997641444206238
8647,800.0,35.651,610,1249280,144,0.7004142178222537,0.0003,20770,-0.936060999147594,0.2,-0.030572583818866406,0.3384445309638977,0.020693783,0.194189453125,0.9998704195022583
8662,800.0,33.531,611,1251328,144,0.6745475213509053,0.0003,20780,-1.0095762817189098,0.2,-0.03211319551191991,0.07976046204566956,0.029416053,0.242529296875,0.9997632503509521
8677,800.0,32.175,612,1253376,144,0.7110758169554174,0.0003,20790,-0.9269741619005799,0.2,-0.03653152245824458,0.2028060108423233,0.028715499,0.254052734375,0.9997694492340088
8695,800.0,31.239,613,1255424,144,0.6661584141198545,0.0003,20800,-0.9791230181232095,0.2,-0.03535007902682992,0.052787214517593384,0.025183406,0.24638671875,0.9996929168701172
8714,800.0,30.747,614,1257472,144,0.84573087785393,0.0003,20810,-0.8985511584207415,0.2,-0.03145359431800898,0.21811534464359283,0.020891365,0.203564453125,0.999783992767334
8730,800.0,29.663999999999998,615,1259520,144,0.7673583383206278,0.0003,20820,-0.991415249556303,0.2,-0.032012332578597126,0.2142501026391983,0.024756152,0.20576171875,0.9997589588165283
8746,800.0,27.971,616,1261568,144,0.5821906744968146,0.0003,20830,-0.9775300983339548,0.2,-0.03066963893797947,0.06552544236183167,0.02800225,0.250927734375,0.9996851682662964
8764,800.0,26.635000000000005,617,1263616,144,0.7999151050578803,0.0003,20840,-0.9530552107840776,0.2,-0.031804114072292576,0.16937759518623352,0.030363249,0.256201171875,0.9998388886451721
8780,800.0,25.44,618,1265664,144,0.47195987922605126,0.0003,20850,-0.9631888737902046,0.2,-0.02167815554275876,0.2671566903591156,0.031734105,0.277783203125,0.9998182654380798
8795,800.0,23.493,619,1267712,144,0.6303767323959619,0.0003,20860,-0.9442622348666191,0.2,-0.0380768102069851,0.07389454543590546,0.02189286,0.236181640625,0.9998644590377808
8811,800.0,21.596999999999998,620,1269760,144,0.6690443749073893,0.0003,20870,-1.0301856745034457,0.2,-0.032993335397623016,0.10699473321437836,0.020810906,0.23994140625,0.999647319316864
8828,800.0,19.113999999999997,621,1271808,144,0.5265600255690515,0.0003,20880,-0.9684109274297953,0.2,-0.03274856238422217,0.2090325504541397,0.023154246,0.20244140625,0.9998134970664978
8845,800.0,17.813,622,1273856,144,0.5148537886794656,0.0003,20890,-1.0194018799811602,0.2,-0.028645081924332773,0.09670932590961456,0.018194973,0.20322265625,0.999839723110199
8860,800.0,15.072000000000003,623,1275904,143,0.6186933215940371,0.0003,20900,-0.9541367087513208,0.2,-0.027457936137216164,0.21047569811344147,0.027144784,0.235888671875,0.999846875667572
8875,800.0,13.612000000000002,624,1277952,143,0.777665490936488,0.0003,20910,-1.011699592322111,0.2,-0.03809627478767652,0.3790242075920105,0.028354306,0.251904296875,0.9998071789741516
8893,800.0,11.318000000000001,625,1280000,143,0.6161559522617608,0.0003,20920,-1.007312498986721,0.2,-0.027610906756308395,0.06387375295162201,0.02356207,0.21640625,0.9995995163917542
8909,800.0,10.477000000000002,626,1282048,143,0.5433648627018556,0.0003,20930,-0.9840902701020241,0.2,-0.031236655621614772,0.024529390037059784,0.028970186,0.239892578125,0.9997736215591431
8925,800.0,7.992999999999999,627,1284096,143,0.6237752139568329,0.0003,20940,-1.0193794718012215,0.2,-0.031000000199128408,0.15259510278701782,0.018981341,0.230419921875,0.9998258352279663
8939,800.0,6.577999999999999,628,1286144,143,0.7160066162701696,0.0003,20950,-0.9722530409693718,0.2,-0.03149938639398897,0.08355145156383514,0.013981868,0.1419921875,0.9998905062675476
8957,800.0,4.8839999999999995,629,1288192,143,0.6208021401660517,0.0003,20960,-1.024680751375854,0.2,-0.025723245537665206,0.1871699094772339,0.021216476,0.235400390625,0.9997902512550354
8972,800.0,1.8070000000000013,630,1290240,143,0.8705781743861735,0.0003,20970,-0.9518103508278728,0.2,-0.03263651451270562,0.18812295794487,0.026350215,0.2306640625,0.999847948551178
8985,800.0,0.3180000000000009,631,1292288,143,0.6479804302100092,0.0003,20980,-1.0126299448311329,0.2,-0.026976195524912327,0.08413194864988327,0.028635394,0.234912109375,0.9997273087501526
8998,800.0,-1.8559999999999988,632,1294336,143,0.8130729326978325,0.0003,20990,-0.9422062940895557,0.2,-0.02155402078788029,0.018951416015625,0.021729551,0.2361328125,0.9997909069061279
9010,800.0,-3.8169999999999997,633,1296384,143,0.7992671270854771,0.0003,21000,-0.964275854639709,0.2,-0.01927647573320428,0.371248722076416,0.020002685,0.214404296875,0.9998542070388794
9024,800.0,-5.968999999999998,634,1298432,143,0.6224552623927593,0.0003,21010,-0.9939881755039096,0.2,-0.026867194795340766,0.10718122124671936,0.02070773,0.197509765625,0.9998437762260437
9044,800.0,-6.650999999999998,635,1300480,143,0.7898900713305921,0.0003,21020,-0.9967864284291863,0.2,-0.024632702341477852,0.25604745745658875,0.02507211,0.23955078125,0.9998300075531006
9058,800.0,-9.609999999999998,636,1302528,143,0.7251011398620903,0.0003,21030,-0.9879876965656876,0.2,-0.025810669470229187,0.06976945698261261,0.0182546,0.2361328125,0.9998065233230591
9080,800.0,-9.815,637,1304576,143,0.6831514439545572,0.0003,21040,-0.952473646774888,0.2,-0.024063403435866347,0.12346623837947845,0.028804291,0.22578125,0.9997681975364685
9096,800.0,-12.342000000000002,638,1306624,143,0.7249663738068193,0.0003,21050,-1.0234755091369152,0.2,-0.034327081027731764,0.03093823790550232,0.027908523,0.25634765625,0.9998062252998352
9113,800.0,-13.927,639,1308672,143,0.5861394048668445,0.0003,21060,-0.9816267291083932,0.2,-0.033477586272056215,0.023267686367034912,0.026366321,0.247314453125,0.9998778700828552
9131,800.0,-15.507000000000003,640,1310720,143,0.836500087659806,0.0003,21070,-0.9924183571711183,0.2,-0.03592910544248298,0.05886375904083252,0.023218516,0.23359375,0.9998002052307129
9152,800.0,-17.016000000000002,641,1312768,143,0.5408715370343998,0.0003,21080,-1.0166822301223875,0.2,-0.033646925432549324,0.032278552651405334,0.026021315,0.277294921875,0.9997265934944153
9171,800.0,-17.243,642,1314816,143,0.6494277695193886,0.0003,21090,-0.9921688629314304,0.2,-0.028255204210290687,0.29772162437438965,0.030375756,0.25166015625,0.9998236894607544
9187,800.0,-18.006,643,1316864,143,0.6089542739558965,0.0003,21100,-0.9876691982150078,0.2,-0.03762521454045782,0.018379703164100647,0.02430378,0.2365234375,0.9997491836547852
9202,800.0,-19.415,644,1318912,143,0.6910648286808282,0.0003,21110,-0.9946410508826375,0.2,-0.03296466709871311,0.20299364626407623,0.024480162,0.218798828125,0.9998684525489807
9217,800.0,-19.031000000000002,645,1320960,143,0.5658052167389542,0.0003,21120,-1.0352133290842176,0.2,-0.027473565364198295,0.09749919176101685,0.025517842,0.2451171875,0.9997757077217102
9232,800.0,-19.220000000000002,646,1323008,143,0.6844451655633748,0.0003,21130,-0.9515472680330277,0.2,-0.03355112707358785,0.1849556565284729,0.026728975,0.247021484375,0.9996940493583679
9255,800.0,-19.556,647,1325056,143,0.699763113213703,0.0003,21140,-1.034668260626495,0.2,-0.03297527776594507,0.03156006336212158,0.024288978,0.22255859375,0.9997783899307251
9271,800.0,-20.322,648,1327104,143,0.7400752817746252,0.0003,21150,-0.973292138800025,0.2,-0.03453139716584701,0.06614728271961212,0.023568548,0.235693359375,0.9998024106025696
9286,800.0,-20.288,649,1329152,143,0.7204233631026,0.0003,21160,-1.0162935765460133,0.2,-0.033891869251965544,0.09472712129354477,0.023543483,0.2140625,0.999799370765686
9300,800.0,-20.686999999999998,650,1331200,143,0.7040217812638729,0.0003,21170,-1.0361102057620883,0.2,-0.033419517044967505,0.4065394401550293,0.022927502,0.202392578125,0.9997918009757996
9315,800.0,-21.678,651,1333248,143,0.7349901255685836,0.0003,21180,-1.0016025200486183,0.2,-0.03841146569466218,0.26930081844329834,0.018449709,0.22568359375,0.9998224377632141
9330,800.0,-23.391,652,1335296,143,0.5928486396558583,0.0003,21190,-1.0290363796055317,0.2,-0.025424237093830016,0.2270640730857849,0.01601316,0.189404296875,0.9998237490653992
9344,800.0,-23.250999999999998,653,1337344,143,0.4970098901540041,0.0003,21200,-0.9980755170807243,0.2,-0.029830380203202368,-0.023977607488632202,0.02417046,0.24951171875,0.9997905492782593
9359,800.0,-23.163000000000007,654,1339392,143,0.6474783377721905,0.0003,21210,-1.0228425877168774,0.2,-0.034901908300525974,0.14323365688323975,0.024315208,0.20869140625,0.9997142553329468
9374,800.0,-24.914,655,1341440,143,0.5754474766552449,0.0003,21220,-0.964184164442122,0.2,-0.042481752319145014,0.09110455960035324,0.029411213,0.296630859375,0.9997847080230713
9391,800.0,-25.728999999999996,656,1343488,143,0.5992441460490227,0.0003,21230,-1.0262682443484663,0.2,-0.03704405889147892,0.0524551123380661,0.019895297,0.2521484375,0.9997260570526123
9408,800.0,-25.958,657,1345536,143,0.7103975048288703,0.0003,21240,-0.965638967975974,0.2,-0.033531227437197234,0.28108644485473633,0.026992477,0.236572265625,0.9996510744094849
9423,800.0,-26.750999999999998,658,1347584,142,0.7550499810371548,0.0003,21250,-0.9690903406590223,0.2,-0.03540733942500083,0.09654964506626129,0.026203685,0.21162109375,0.9997996091842651
9438,800.0,-26.881999999999998,659,1349632,142,0.4973199476953596,0.0003,21260,-1.0451654657721519,0.2,-0.035146118880948055,0.043492794036865234,0.02793166,0.2998046875,0.9997351765632629
9452,800.0,-27.455999999999996,660,1351680,143,0.6543208089191467,0.0003,21270,-0.9786031110212207,0.2,-0.03614993570372462,0.17043182253837585,0.025754193,0.223193359375,0.9997239708900452
9466,800.0,-27.226,661,1353728,143,0.6471023802179843,0.0003,21280,-1.0279556961730123,0.2,-0.03977484597271541,0.059847548604011536,0.028420852,0.274072265625,0.9997163414955139
9479,800.0,-26.882,662,1355776,143,0.9977063284255564,0.0003,21290,-0.9835752781480551,0.2,-0.036572469577367886,0.3981696665287018,0.022358231,0.221337890625,0.9997819066047668
9497,800.0,-25.397,663,1357824,142,0.920824904832989,0.0003,21300,-1.0203311074525119,0.2,-0.04628498217498418,0.2623680830001831,0.0233756,0.259814453125,0.9996744990348816
9514,800.0,-25.183999999999997,664,1359872,142,0.8296073152683675,0.0003,21310,-0.9880703063681722,0.2,-0.04274242536193924,0.13012143969535828,0.031507358,0.26474609375,0.9997643232345581
9530,800.0,-25.782000000000004,665,1361920,142,1.0201155959628523,0.0003,21320,-1.0278984982520343,0.2,-0.03526007421460235,0.27170130610466003,0.017960528,0.212060546875,0.9996780157089233
9544,800.0,-25.076999999999998,666,1363968,142,0.5066685610450804,0.0003,21330,-1.0019344255328178,0.2,-0.039528324182901996,0.10735855996608734,0.02549569,0.271875,0.9997681379318237
9562,800.0,-24.511,667,1366016,142,0.8836878937203437,0.0003,21340,-1.0244036009535193,0.2,-0.028989719177479854,0.6170169711112976,0.024461765,0.25458984375,0.9998106360435486
9578,800.0,-25.020999999999994,668,1368064,142,0.6940729869063944,0.0003,21350,-1.0476187475025653,0.2,-0.039328789434512144,0.14160332083702087,0.02549462,0.265576171875,0.9997599720954895
9597,800.0,-24.871,669,1370112,142,0.774244580976665,0.0003,21360,-1.0005027640610933,0.2,-0.039957926847273485,0.27492132782936096,0.025602039,0.24501953125,0.9997180700302124
9615,800.0,-23.171,670,1372160,142,0.5163141519529745,0.0003,21370,-1.0376945044845343,0.2,-0.037686608513467945,0.01362021267414093,0.04226006,0.318798828125,0.9996024966239929
9634,800.0,-23.735000000000003,671,1374208,142,0.621184469293803,0.0003,21380,-0.9621041832491756,0.2,-0.042703800596063955,0.1272437870502472,0.02802503,0.264794921875,0.9997873306274414
9650,800.0,-22.89900000000001,672,1376256,142,0.6582873093895614,0.0003,21390,-1.0558628272265196,0.2,-0.03958726191340247,0.30827564001083374,0.023781924,0.2541015625,0.9997443556785583
9664,800.0,-23.600000000000005,673,1378304,142,0.6173288391437382,0.0003,21400,-0.9940002422779799,0.2,-0.044337530748452994,0.11618146300315857,0.02946144,0.266845703125,0.9998234510421753
9679,800.0,-24.326,674,1380352,142,0.7487697289325297,0.0003,21410,-1.0358755171298981,0.2,-0.036606187975849025,0.15241606533527374,0.025132224,0.24775390625,0.9997669458389282
9693,800.0,-23.621999999999993,675,1382400,142,0.5043097359593958,0.0003,21420,-1.0044385509565472,0.2,-0.047634860610560284,0.032289259135723114,0.031698816,0.27744140625,0.9996309876441956
9708,800.0,-24.21,676,1384448,142,0.7661500148940832,0.0003,21430,-1.0080822667106986,0.2,-0.03465126538358163,0.1953781694173813,0.030426286,0.2884765625,0.9996595978736877
9725,800.0,-23.809,677,1386496,142,0.4599100186023861,0.0003,21440,-1.019280206412077,0.2,-0.03331991388404276,0.04805421829223633,0.02530764,0.288037109375,0.9998543858528137
9740,800.0,-24.169999999999995,678,1388544,142,0.660704883094877,0.0003,21450,-1.0002557443454863,0.2,-0.03431702356319875,0.04158526659011841,0.027335428,0.26376953125,0.9997603297233582
9755,800.0,-23.225,679,1390592,142,0.7845514682587236,0.0003,21460,-1.0238395027816296,0.2,-0.035875424937694335,0.11598202586174011,0.028792996,0.24736328125,0.9998194575309753
9770,800.0,-23.03,680,1392640,142,0.7375473063904792,0.0003,21470,-0.9842389576137066,0.2,-0.037101105522015135,0.040937066078186035,0.026382767,0.266064453125,0.9997887015342712
9786,800.0,-23.416999999999998,681,1394688,142,0.7043197071645408,0.0003,21480,-1.0491540217772126,0.2,-0.0335628294669732,0.2024208903312683,0.028607521,0.25517578125,0.9996333122253418
9804,800.0,-22.112999999999996,682,1396736,142,0.6374773217830807,0.0003,21490,-0.9797568239271641,0.2,-0.038744404063618273,0.1258774697780609,0.02945827,0.263818359375,0.9998098611831665
9822,800.0,-20.6,683,1398784,142,1.257283568289131,0.0003,21500,-0.9824384350329638,0.2,-0.03616077382248477,0.08345894515514374,0.025265044,0.233154296875,0.9994581937789917
9841,800.0,-21.432,684,1400832,142,0.7042839297093451,0.0003,21510,-0.9972706409171224,0.2,-0.04047539582825266,0.43089210987091064,0.030488335,0.28408203125,0.9997187852859497
9858,800.0,-22.019999999999996,685,1402880,142,0.9346717424225062,0.0003,21520,-0.9844872547313571,0.2,-0.029404332966078073,0.2740287780761719,0.025780316,0.22255859375,0.9997617602348328
9873,800.0,-22.716999999999995,686,1404928,142,0.4830469843465835,0.0003,21530,-1.0441603876650334,0.2,-0.03992952299013268,0.07452142238616943,0.036591552,0.2794921875,0.9997812509536743
9891,800.0,-22.229999999999997,687,1406976,142,0.7550054379738868,0.0003,21540,-0.9744897954165935,0.2,-0.04133157397445757,0.20640216767787933,0.026179207,0.257080078125,0.999793529510498
9905,800.0,-20.622999999999998,688,1409024,142,0.7890675518661737,0.0003,21550,-1.0464283227920532,0.2,-0.03687768701565801,0.10363862663507462,0.021237187,0.20654296875,0.9997246861457825
9919,800.0,-20.828999999999997,689,1411072,142,0.7226939362473785,0.0003,21560,-0.9666119402274489,0.2,-0.039547020288591736,0.006327793002128601,0.028454473,0.269140625,0.9996704459190369
9938,800.0,-18.967999999999996,690,1413120,142,0.807992237713188,0.0003,21570,-1.0299507018178702,0.2,-0.046162799262674525,0.08904728293418884,0.025126353,0.28017578125,0.9996519088745117
9957,800.0,-16.833,691,1415168,142,0.9634430827572942,0.0003,21580,-0.9633118771016598,0.2,-0.03634744025184773,0.1437074840068817,0.024742994,0.253955078125,0.9995559453964233
9973,800.0,-16.576,692,1417216,142,1.2501380410045386,0.0003,21590,-0.9541702775284648,0.2,-0.03870897913875524,0.3313570022583008,0.0257003,0.21787109375,0.9996524453163147
9992,800.0,-14.725999999999997,693,1419264,142,1.1686977344565093,0.0003,21600,-0.9579982472583651,0.2,-0.04118270245671738,0.2614557445049286,0.030217897,0.27021484375,0.99956214427948
10016,800.0,-13.434,694,1421312,141,1.442651115730405,0.0003,21610,-0.9399126453325153,0.2,-0.04058719341410324,0.5781021118164062,0.028554518,0.26728515625,0.9995750188827515
10037,800.0,-11.029999999999998,695,1423360,141,1.2667993209324777,0.0003,21620,-0.9804923299700021,0.2,-0.03544685563538223,0.30295342206954956,0.026300685,0.229833984375,0.9995664954185486
10051,800.0,-10.644999999999998,696,1425408,141,1.0844033749774098,0.0003,21630,-0.9427787072956562,0.2,-0.03967080294096377,0.24545562267303467,0.026600536,0.245703125,0.9994813799858093
10064,800.0,-8.205000000000002,697,1427456,141,1.0362850253470242,0.0003,21640,-1.0228630159050227,0.2,-0.03639929250057321,0.1594228595495224,0.025507092,0.233447265625,0.9996604919433594
10077,800.0,-5.916999999999998,698,1429504,141,1.0443373201414943,0.0003,21650,-0.9086274258792401,0.2,-0.03626202118903166,0.17523950338363647,0.031167142,0.237451171875,0.9996939897537231
10090,800.0,-3.9939999999999984,699,1431552,141,1.5575182039290667,0.0003,21660,-0.9495355755090713,0.2,-0.03376018266717438,0.6317412853240967,0.028047927,0.257080078125,0.9995283484458923
10106,800.0,-2.641999999999998,700,1433600,141,1.4458845475688578,0.0003,21670,-0.9412933230400086,0.2,-0.038666328215913384,0.4427526593208313,0.025656858,0.241796875,0.999393105506897
10121,800.0,-2.2389999999999985,701,1435648,141,1.184555774461478,0.0003,21680,-0.9460216004401445,0.2,-0.03121264864312252,0.29796820878982544,0.027949095,0.237548828125,0.999599814414978
10138,800.0,-0.8089999999999979,702,1437696,141,1.1476443603634834,0.0003,21690,-0.9788465198129416,0.2,-0.04025678634789074,0.318184494972229,0.028873911,0.248193359375,0.9993020296096802
10154,800.0,-0.3239999999999989,703,1439744,141,1.2547014590352774,0.0003,21700,-0.941365578211844,0.2,-0.03886466550611658,0.23902451992034912,0.026714236,0.237109375,0.9995617866516113
10170,800.0,2.388,704,1441792,141,1.2063892840407788,0.0003,21710,-0.988537623360753,0.2,-0.037802043347619475,0.2309824526309967,0.028161513,0.26767578125,0.9993862509727478
10186,800.0,3.995000000000001,705,1443840,141,0.9369324850849807,0.0003,21720,-0.9546004919335246,0.2,-0.03522493958153063,0.10741004347801208,0.025988437,0.239404296875,0.9995430707931519
10202,800.0,6.376,706,1445888,141,1.3307793508283794,0.0003,21730,-0.9334135429933668,0.2,-0.03848915991693502,0.25949928164482117,0.030791603,0.264404296875,0.9995632171630859
10216,800.0,8.502,707,1447936,141,1.2069270897656679,0.0003,21740,-0.9024528281763196,0.2,-0.03566909107030369,0.3345980942249298,0.029220747,0.25283203125,0.9996146559715271
